chr	start	end	targetChr	targetStart	targetEnd
4	110510000	110520000	4	109720000	109730000
4	110510000	110520000	4	110000000	110010000
4	111280000	111290000	4	110000000	110010000
4	111630000	111640000	4	110000000	110010000
4	112030000	112040000	4	110520000	110530000
4	111930000	111940000	4	111640000	111650000
4	112030000	112040000	4	111640000	111650000
4	112520000	112530000	4	112080000	112090000
1	113670000	113680000	1	113140000	113150000
4	112610000	112620000	4	112080000	112090000
4	112760000	112770000	4	112080000	112090000
4	112240000	112250000	4	112090000	112100000
4	112520000	112530000	4	112320000	112330000
4	112610000	112620000	4	112320000	112330000
4	114680000	114690000	4	113270000	113280000
4	113910000	113920000	4	113270000	113280000
4	114370000	114380000	4	113280000	113290000
4	114690000	114700000	4	113390000	113400000
4	113920000	113930000	4	113390000	113400000
4	114370000	114380000	4	113390000	113400000
4	113750000	113760000	4	113550000	113560000
4	114380000	114390000	4	113770000	113780000
4	114370000	114380000	4	113950000	113960000
4	114680000	114690000	4	113950000	113960000
4	114680000	114690000	4	114390000	114400000
4	115530000	115540000	4	115090000	115100000
4	115850000	115860000	4	115090000	115100000
4	115530000	115540000	4	115230000	115240000
4	115850000	115860000	4	115230000	115240000
4	118030000	118040000	4	116350000	116360000
4	118220000	118230000	4	116360000	116370000
4	118030000	118040000	4	117440000	117450000
4	120060000	120070000	4	118270000	118280000
4	120040000	120050000	4	118750000	118760000
4	118960000	118970000	4	118760000	118770000
4	118880000	118890000	4	118770000	118780000
4	120050000	120060000	4	118970000	118980000
4	119620000	119630000	4	118980000	118990000
1	29190000	29200000	1	28890000	28900000
1	114280000	114290000	1	113980000	113990000
4	120050000	120060000	4	119220000	119230000
4	120040000	120050000	4	119550000	119560000
4	120040000	120050000	4	119630000	119640000
4	121090000	121100000	4	120070000	120080000
4	121710000	121720000	4	120070000	120080000
4	121090000	121100000	4	120150000	120160000
4	121720000	121730000	4	120150000	120160000
4	121730000	121740000	4	121370000	121380000
4	122930000	122940000	4	121460000	121470000
1	115110000	115120000	1	114970000	114980000
4	121650000	121660000	4	121470000	121480000
4	121730000	121740000	4	121470000	121480000
4	122570000	122580000	4	121810000	121820000
4	122920000	122930000	4	121880000	121890000
4	122570000	122580000	4	121890000	121900000
4	122720000	122730000	4	121890000	121900000
4	122920000	122930000	4	122580000	122590000
4	122910000	122920000	4	122750000	122760000
1	115590000	115600000	1	115140000	115150000
4	123770000	123780000	4	123100000	123110000
4	124310000	124320000	4	123100000	123110000
4	123660000	123670000	4	123120000	123130000
4	124110000	124120000	4	123110000	123120000
4	124110000	124120000	4	123350000	123360000
4	124100000	124110000	4	123770000	123780000
4	124260000	124270000	4	123770000	123780000
4	125260000	125270000	4	124330000	124340000
4	124710000	124720000	4	124330000	124340000
1	116490000	116500000	1	116140000	116150000
4	125260000	125270000	4	124700000	124710000
4	127400000	127410000	4	126220000	126230000
4	127400000	127410000	4	127180000	127190000
4	127470000	127480000	4	127180000	127190000
4	127530000	127540000	4	127180000	127190000
4	127730000	127740000	4	127600000	127610000
4	92160000	92170000	4	90420000	90430000
4	92380000	92390000	4	90420000	90430000
1	117050000	117060000	1	116140000	116150000
4	92380000	92390000	4	91110000	91120000
4	94380000	94390000	4	93790000	93800000
4	94590000	94600000	4	93790000	93800000
4	94590000	94600000	4	94300000	94310000
4	94590000	94600000	4	94400000	94410000
4	95110000	95120000	4	94420000	94430000
4	95100000	95110000	4	94620000	94630000
4	94730000	94740000	4	94620000	94630000
4	95070000	95080000	4	94900000	94910000
1	116820000	116830000	1	116730000	116740000
4	96030000	96040000	4	95160000	95170000
4	96350000	96360000	4	95160000	95170000
4	99400000	99410000	4	98150000	98160000
4	98830000	98840000	4	98150000	98160000
4	98830000	98840000	4	98470000	98480000
4	102270000	102280000	4	100420000	100430000
1	117040000	117050000	1	116730000	116740000
4	102270000	102280000	4	101170000	101180000
4	103090000	103100000	4	102330000	102340000
4	103010000	103020000	4	102430000	102440000
4	103090000	103100000	4	102430000	102440000
4	102600000	102610000	4	102440000	102450000
4	103000000	103010000	4	102620000	102630000
4	103920000	103930000	4	103200000	103210000
4	104850000	104860000	4	104060000	104070000
4	104850000	104860000	4	104690000	104700000
1	117890000	117900000	1	117070000	117080000
4	106500000	106510000	4	106260000	106270000
4	106890000	106900000	4	106370000	106380000
4	107910000	107920000	4	107750000	107760000
4	108640000	108650000	4	108010000	108020000
4	108780000	108790000	4	108010000	108020000
4	109400000	109410000	4	108010000	108020000
4	108140000	108150000	4	108040000	108050000
4	108560000	108570000	4	108150000	108160000
1	117890000	117900000	1	117510000	117520000
4	109400000	109410000	4	108680000	108690000
4	109400000	109410000	4	108830000	108840000
4	109810000	109820000	4	109420000	109430000
4	182930000	182940000	4	181130000	181140000
4	182800000	182810000	4	181140000	181150000
4	182920000	182930000	4	181560000	181570000
4	182800000	182810000	4	182470000	182480000
1	117750000	117760000	1	117520000	117530000
4	182920000	182930000	4	182470000	182480000
4	182910000	182920000	4	182810000	182820000
4	183250000	183260000	4	182940000	182950000
4	183250000	183260000	4	183070000	183080000
4	183670000	183680000	4	183470000	183480000
4	184240000	184250000	4	183830000	183840000
4	184540000	184550000	4	184260000	184270000
4	184990000	185000000	4	184260000	184270000
4	184640000	184650000	4	184270000	184280000
4	184980000	184990000	4	184740000	184750000
1	30380000	30390000	1	29240000	29250000
1	117670000	117680000	1	117530000	117540000
4	186040000	186050000	4	185020000	185030000
4	186020000	186030000	4	185640000	185650000
4	186580000	186590000	4	186290000	186300000
4	189790000	189800000	4	189210000	189220000
4	165090000	165100000	4	163480000	163490000
4	165090000	165100000	4	163550000	163560000
4	164740000	164750000	4	163550000	163560000
4	164010000	164020000	4	163560000	163570000
1	119270000	119280000	1	118150000	118160000
4	165080000	165090000	4	164770000	164780000
4	165460000	165470000	4	164770000	164780000
4	164910000	164920000	4	164780000	164790000
4	165460000	165470000	4	165120000	165130000
4	165320000	165330000	4	165120000	165130000
4	166250000	166260000	4	165510000	165520000
4	166090000	166100000	4	165530000	165540000
4	167620000	167630000	4	166160000	166170000
4	168070000	168080000	4	166160000	166170000
4	167620000	167630000	4	167010000	167020000
1	74690000	74700000	1	73840000	73850000
4	168070000	168080000	4	167020000	167030000
4	167220000	167230000	4	167030000	167040000
4	168910000	168920000	4	168180000	168190000
4	169560000	169570000	4	168180000	168190000
4	168910000	168920000	4	168510000	168520000
4	169480000	169490000	4	168920000	168930000
4	169560000	169570000	4	168920000	168930000
4	169510000	169520000	4	168970000	168980000
4	170040000	170050000	4	169800000	169810000
1	74690000	74700000	1	74480000	74490000
4	170370000	170380000	4	170260000	170270000
4	171780000	171790000	4	170980000	170990000
4	172820000	172830000	4	171840000	171850000
4	173410000	173420000	4	173010000	173020000
4	173270000	173280000	4	173010000	173020000
4	173160000	173170000	4	173020000	173030000
4	173410000	173420000	4	173320000	173330000
4	173490000	173500000	4	173320000	173330000
4	174120000	174130000	4	173500000	173510000
1	75200000	75210000	1	74770000	74780000
4	174300000	174310000	4	173510000	173520000
4	174210000	174220000	4	173520000	173530000
4	174630000	174640000	4	174360000	174370000
4	174710000	174720000	4	174360000	174370000
4	175530000	175540000	4	174360000	174370000
4	176340000	176350000	4	175540000	175550000
4	176340000	176350000	4	175950000	175960000
4	176340000	176350000	4	176030000	176040000
4	176330000	176340000	4	176150000	176160000
4	177040000	177050000	4	176370000	176380000
1	75630000	75640000	1	75250000	75260000
4	177330000	177340000	4	176370000	176380000
4	177330000	177340000	4	177050000	177060000
4	177440000	177450000	4	177310000	177320000
4	179300000	179310000	4	177550000	177560000
4	179300000	179310000	4	178580000	178590000
4	180650000	180660000	4	179860000	179870000
4	180020000	180030000	4	179870000	179880000
4	180150000	180160000	4	179870000	179880000
4	181520000	181530000	4	180660000	180670000
4	181520000	181530000	4	181140000	181150000
1	77130000	77140000	1	75900000	75910000
4	146920000	146930000	4	145200000	145210000
4	146910000	146920000	4	145950000	145960000
4	147100000	147110000	4	145960000	145970000
4	146920000	146930000	4	146240000	146250000
4	147090000	147100000	4	146240000	146250000
4	147580000	147590000	4	147150000	147160000
4	147860000	147870000	4	147510000	147520000
4	147860000	147870000	4	147600000	147610000
4	147860000	147870000	4	147710000	147720000
4	149260000	149270000	4	147930000	147940000
1	77130000	77140000	1	75990000	76000000
4	149900000	149910000	4	148030000	148040000
4	148430000	148440000	4	148050000	148060000
4	149260000	149270000	4	148040000	148050000
4	149890000	149900000	4	149370000	149380000
4	150860000	150870000	4	149990000	150000000
4	150210000	150220000	4	150000000	150010000
4	150860000	150870000	4	150290000	150300000
4	152510000	152520000	4	151110000	151120000
4	152380000	152390000	4	151110000	151120000
1	77120000	77130000	1	76050000	76060000
4	152380000	152390000	4	151360000	151370000
4	152370000	152380000	4	151600000	151610000
4	152360000	152370000	4	151750000	151760000
4	152340000	152350000	4	152060000	152070000
4	153110000	153120000	4	152430000	152440000
4	153120000	153130000	4	152840000	152850000
4	153310000	153320000	4	152840000	152850000
4	153320000	153330000	4	153140000	153150000
4	153570000	153580000	4	153140000	153150000
1	77120000	77130000	1	76150000	76160000
4	153640000	153650000	4	153140000	153150000
4	153750000	153760000	4	153140000	153150000
4	153750000	153760000	4	153630000	153640000
4	154620000	154630000	4	154320000	154330000
4	154500000	154510000	4	154330000	154340000
1	30690000	30700000	1	29240000	29250000
1	76290000	76300000	1	76210000	76220000
4	155790000	155800000	4	154800000	154810000
4	155360000	155370000	4	154810000	154820000
4	155940000	155950000	4	155400000	155410000
4	155780000	155790000	4	155440000	155450000
4	155770000	155780000	4	155520000	155530000
4	155940000	155950000	4	155810000	155820000
4	157970000	157980000	4	156150000	156160000
4	156370000	156380000	4	156170000	156180000
4	157970000	157980000	4	157210000	157220000
4	158160000	158170000	4	157210000	157220000
1	77120000	77130000	1	76330000	76340000
4	158170000	158180000	4	157990000	158000000
4	158620000	158630000	4	158260000	158270000
4	159450000	159460000	4	158260000	158270000
4	159450000	159460000	4	158660000	158670000
4	158840000	158850000	4	158730000	158740000
4	159440000	159450000	4	158850000	158860000
4	159180000	159190000	4	158860000	158870000
4	159440000	159450000	4	159200000	159210000
4	161320000	161330000	4	159490000	159500000
1	77120000	77130000	1	76900000	76910000
4	162450000	162460000	4	161250000	161260000
4	162160000	162170000	4	161320000	161330000
4	162460000	162470000	4	161320000	161330000
4	162450000	162460000	4	161560000	161570000
4	163470000	163480000	4	162490000	162500000
4	163330000	163340000	4	162500000	162510000
4	163540000	163550000	4	162500000	162510000
4	163510000	163520000	4	163150000	163160000
5	38190000	38200000	5	36730000	36740000
5	38950000	38960000	5	37030000	37040000
1	77530000	77540000	1	77150000	77160000
5	38960000	38970000	5	37180000	37190000
5	38950000	38960000	5	37320000	37330000
5	38190000	38200000	5	37330000	37340000
5	38180000	38190000	5	37500000	37510000
5	38810000	38820000	5	38200000	38210000
5	38800000	38810000	5	38430000	38440000
5	38660000	38670000	5	38430000	38440000
5	39560000	39570000	5	38990000	39000000
5	39280000	39290000	5	39000000	39010000
5	39280000	39290000	5	39150000	39160000
1	77890000	77900000	1	77150000	77160000
5	39550000	39560000	5	39370000	39380000
5	40690000	40700000	5	39580000	39590000
5	40870000	40880000	5	39580000	39590000
5	40710000	40720000	5	39710000	39720000
5	40710000	40720000	5	39940000	39950000
5	40690000	40700000	5	40020000	40030000
5	40670000	40680000	5	40370000	40380000
5	40670000	40680000	5	40500000	40510000
5	42050000	42060000	5	41850000	41860000
1	78670000	78680000	1	78130000	78140000
5	42660000	42670000	5	41850000	41860000
5	42880000	42890000	5	41860000	41870000
5	42650000	42660000	5	42510000	42520000
5	42880000	42890000	5	42660000	42670000
5	43300000	43310000	5	43110000	43120000
5	43480000	43490000	5	43390000	43400000
5	44770000	44780000	5	44530000	44540000
5	45780000	45790000	5	45030000	45040000
5	52560000	52570000	5	50950000	50960000
5	52650000	52660000	5	50960000	50970000
1	78600000	78610000	1	78140000	78150000
5	52000000	52010000	5	50960000	50970000
5	52560000	52570000	5	52000000	52010000
5	52910000	52920000	5	52690000	52700000
5	53090000	53100000	5	52940000	52950000
5	54220000	54230000	5	52950000	52960000
5	54220000	54230000	5	53110000	53120000
5	54480000	54490000	5	53120000	53130000
5	54210000	54220000	5	53440000	53450000
5	54490000	54500000	5	54240000	54250000
1	79350000	79360000	1	78840000	78850000
5	55150000	55160000	5	54240000	54250000
5	54420000	54430000	5	54250000	54260000
5	54860000	54870000	5	54250000	54260000
5	55150000	55160000	5	54900000	54910000
5	55690000	55700000	5	55180000	55190000
5	55920000	55930000	5	55180000	55190000
5	55690000	55700000	5	55330000	55340000
5	55690000	55700000	5	55400000	55410000
1	80210000	80220000	1	78840000	78850000
5	23130000	23140000	5	22890000	22900000
5	24630000	24640000	5	23820000	23830000
5	26330000	26340000	5	25860000	25870000
5	26480000	26490000	5	25860000	25870000
5	28760000	28770000	5	28340000	28350000
5	31230000	31240000	5	30030000	30040000
5	31230000	31240000	5	30390000	30400000
5	32080000	32090000	5	31570000	31580000
5	31810000	31820000	5	31580000	31590000
5	32080000	32090000	5	31810000	31820000
1	84630000	84640000	1	83910000	83920000
5	32600000	32610000	5	32230000	32240000
5	32320000	32330000	5	32230000	32240000
5	32590000	32600000	5	32400000	32410000
5	32590000	32600000	5	32480000	32490000
5	33390000	33400000	5	32700000	32710000
5	34920000	34930000	5	33450000	33460000
5	34460000	34470000	5	33990000	34000000
1	30690000	30700000	1	29790000	29800000
1	84760000	84770000	1	83910000	83920000
5	35000000	35010000	5	34470000	34480000
5	34900000	34910000	5	34480000	34490000
5	35930000	35940000	5	35080000	35090000
5	35190000	35200000	5	35090000	35100000
5	35920000	35930000	5	35650000	35660000
5	36690000	36700000	5	36070000	36080000
5	36690000	36700000	5	36170000	36180000
5	36690000	36700000	5	36410000	36420000
1	84920000	84930000	1	83910000	83920000
5	37000000	37010000	5	36730000	36740000
5	36870000	36880000	5	36740000	36750000
5	36940000	36950000	5	36740000	36750000
5	2020000	2030000	5	1670000	1680000
5	3860000	3870000	5	3600000	3610000
5	4000000	4010000	5	3600000	3610000
5	4290000	4300000	5	3600000	3610000
5	4290000	4300000	5	4000000	4010000
5	4190000	4200000	5	4020000	4030000
5	4620000	4630000	5	4520000	4530000
1	84120000	84130000	1	83920000	83930000
5	4850000	4860000	5	4520000	4530000
5	5410000	5420000	5	4870000	4880000
5	6580000	6590000	5	5480000	5490000
5	6730000	6740000	5	5490000	5500000
5	5870000	5880000	5	5490000	5500000
5	6290000	6300000	5	5490000	5500000
5	6370000	6380000	5	5490000	5500000
5	6570000	6580000	5	6290000	6300000
5	6740000	6750000	5	6290000	6300000
5	6720000	6730000	5	6620000	6630000
5	7860000	7870000	5	6760000	6770000
5	7750000	7760000	5	6800000	6810000
5	9200000	9210000	5	7910000	7920000
5	9210000	9220000	5	8330000	8340000
5	9210000	9220000	5	8750000	8760000
